Treatment,CouponID,ProbeDepth,PercentageAtDepth
SulfideAcetate,36,18.3328,1.54164
SulfideAcetate,36,20.3697,1.08825
SulfideAcetate,36,22.4067,0.794035
SulfideAcetate,36,24.4437,0.631963
SulfideAcetate,36,26.4806,0.465499
SulfideAcetate,36,28.5176,0.390683
SulfideAcetate,36,30.5546,0.293603
SulfideAcetate,36,32.5916,0.237649
SulfideAcetate,36,34.6285,0.212389
SulfideAcetate,36,36.6655,0.190505
SulfideAcetate,36,38.7025,0.180934
SulfideAcetate,36,40.7395,0.164814
SulfideAcetate,36,42.7764,0.147373
SulfideAcetate,36,44.8134,0.1377
SulfideAcetate,36,46.8504,0.128358
SulfideAcetate,36,48.8873,0.115359
SulfideAcetate,36,50.9243,0.107819
SulfideAcetate,36,52.9613,0.103275
SulfideAcetate,36,54.9983,0.100686
SulfideAcetate,36,57.0352,0.0867734
SulfideAcetate,36,59.0722,0.0775578
SulfideAcetate,36,61.1092,0.0692816
SulfideAcetate,36,63.1462,0.0705002
SulfideAcetate,36,65.1831,0.0697386
SulfideAcetate,36,67.2201,0.0644327
SulfideAcetate,36,69.2571,0.0621224
SulfideAcetate,36,71.294,0.0556233
SulfideAcetate,36,73.331,0.0538208
SulfideAcetate,36,75.368,0.0539731
SulfideAcetate,36,77.405,0.051409
SulfideAcetate,36,79.4419,0.0557502
SulfideAcetate,36,81.4789,0.0492257
SulfideAcetate,37,0,0
SulfideAcetate,37,0.347718,0.0385337
SulfideAcetate,37,0.695437,0.0809511
SulfideAcetate,37,1.04316,0.106724
SulfideAcetate,37,1.39087,0.12415
SulfideAcetate,37,1.73859,0.241466
SulfideAcetate,37,2.08631,0.695322
SulfideAcetate,37,2.43403,1.85552
SulfideAcetate,37,2.78175,3.71036
SulfideAcetate,37,3.12947,5.85042
SulfideAcetate,37,3.47718,8.10487
SulfideAcetate,37,3.8249,10.6191
SulfideAcetate,37,4.17262,13.5777
SulfideAcetate,37,4.52034,15.7256
SulfideAcetate,37,4.86806,15.2466
SulfideAcetate,37,5.21578,9.82038
SulfideAcetate,37,5.56349,4.55298
SulfideAcetate,37,5.91121,2.40382
SulfideAcetate,37,6.25893,1.53383
SulfideAcetate,37,6.60665,0.964478
SulfideAcetate,37,6.95437,0.67835
SulfideAcetate,37,7.30209,0.526989
SulfideAcetate,37,7.6498,0.402662
SulfideAcetate,37,7.99752,0.338456
SulfideAcetate,37,8.34524,0.305899
SulfideAcetate,37,8.69296,0.264919
SulfideAcetate,37,9.04068,0.237482
SulfideAcetate,37,9.3884,0.207144
SulfideAcetate,37,9.73611,0.182758
SulfideAcetate,37,10.0838,0.160843
SulfideAcetate,37,10.4316,0.150403
SulfideAcetate,37,10.7793,0.13797
SulfideAcetate,37,11.127,0.127555
SulfideAcetate,37,11.4747,0.124226
SulfideAcetate,37,11.8224,0.124503
SulfideAcetate,37,12.1701,0.129648
SulfideAcetate,37,12.5179,0.124982
SulfideAcetate,37,12.8656,0.122385
SulfideAcetate,37,13.2133,0.131968
SulfideAcetate,37,13.561,0.154034
SulfideAcetate,37,13.9087,0.111213
SulfideAcetate,38,0,0
SulfideAcetate,38,0.374694,0.0309325
SulfideAcetate,38,0.749388,0.0776009
SulfideAcetate,38,1.12408,0.0799294
SulfideAcetate,38,1.49878,0.0708849
SulfideAcetate,38,1.87347,0.0717428
SulfideAcetate,38,2.24816,0.0750272
SulfideAcetate,38,2.62286,0.0876748
SulfideAcetate,38,2.99755,0.105984
SulfideAcetate,38,3.37225,0.129588
SulfideAcetate,38,3.74694,0.178266
SulfideAcetate,38,4.12164,0.251798
SulfideAcetate,38,4.49633,0.426535
SulfideAcetate,38,4.87102,0.808878
SulfideAcetate,38,5.24572,1.81622
SulfideAcetate,38,5.62041,3.91595
SulfideAcetate,38,5.99511,7.89338
SulfideAcetate,38,6.3698,12.7017
SulfideAcetate,38,6.74449,17.1592
SulfideAcetate,38,7.11919,17.8714
SulfideAcetate,38,7.49388,14.4992
SulfideAcetate,38,7.86858,9.92058
SulfideAcetate,38,8.24327,5.52528
SulfideAcetate,38,8.61796,2.89155
SulfideAcetate,38,8.99266,1.41231
SulfideAcetate,38,9.36735,0.738409
SulfideAcetate,38,9.74205,0.388397
SulfideAcetate,38,10.1167,0.238857
SulfideAcetate,38,10.4914,0.144294
SulfideAcetate,38,10.8661,0.10221
SulfideAcetate,38,11.2408,0.0714732
SulfideAcetate,38,11.6155,0.0577472
SulfideAcetate,38,11.9902,0.0435555
SulfideAcetate,38,12.3649,0.0387759
SulfideAcetate,38,12.7396,0.0314717
SulfideAcetate,38,13.1143,0.0302217
SulfideAcetate,38,13.489,0.0263
SulfideAcetate,38,13.8637,0.0253196
SulfideAcetate,38,14.2384,0.0219371
SulfideAcetate,38,14.6131,0.020687
SulfideAcetate,38,14.9878,0.0183095
SulfideAcetate,39,0,0
SulfideAcetate,39,0.322175,0.0276346
SulfideAcetate,39,0.64435,0.0522886
SulfideAcetate,39,0.966525,0.0983027
SulfideAcetate,39,1.2887,0.207037
SulfideAcetate,39,1.61087,0.565214
SulfideAcetate,39,1.93305,1.70268
SulfideAcetate,39,2.25522,4.11603
SulfideAcetate,39,2.5774,7.41288
SulfideAcetate,39,2.89957,9.69944
SulfideAcetate,39,3.22175,10.5583
SulfideAcetate,39,3.54392,10.7701
SulfideAcetate,39,3.8661,10.4607
SulfideAcetate,39,4.18827,10.5233
SulfideAcetate,39,4.51045,10.0836
SulfideAcetate,39,4.83262,7.7205
SulfideAcetate,39,5.1548,4.89793
SulfideAcetate,39,5.47697,2.76306
SulfideAcetate,39,5.79915,1.61985
SulfideAcetate,39,6.12132,1.10159
SulfideAcetate,39,6.4435,0.785192
SulfideAcetate,39,6.76567,0.578286
SulfideAcetate,39,7.08785,0.443355
SulfideAcetate,39,7.41002,0.367615
SulfideAcetate,39,7.7322,0.323222
SulfideAcetate,39,8.05437,0.30832
SulfideAcetate,39,8.37655,0.278829
SulfideAcetate,39,8.69872,0.270568
SulfideAcetate,39,9.0209,0.248659
SulfideAcetate,39,9.34307,0.238096
SulfideAcetate,39,9.66525,0.218776
SulfideAcetate,39,9.98742,0.19888
SulfideAcetate,39,10.3096,0.189599
SulfideAcetate,39,10.6318,0.178147
SulfideAcetate,39,10.9539,0.1645
SulfideAcetate,39,11.2761,0.157206
SulfideAcetate,39,11.5983,0.15148
SulfideAcetate,39,11.9205,0.14267
SulfideAcetate,39,12.2426,0.138382
SulfideAcetate,39,12.5648,0.134826
SulfideAcetate,39,12.887,0.100917
SulfideAcetate,40,0,0
SulfideAcetate,40,0.985362,0.112141
SulfideAcetate,40,1.97072,0.990364
SulfideAcetate,40,2.95609,6.32498
SulfideAcetate,40,3.94145,10.2396
SulfideAcetate,40,4.92681,10.9841
SulfideAcetate,40,5.91217,12.7874
SulfideAcetate,40,6.89753,15.2501
SulfideAcetate,40,7.88289,14.0491
SulfideAcetate,40,8.86826,8.41658
SulfideAcetate,40,9.85362,3.72843
SulfideAcetate,40,10.839,2.12789
SulfideAcetate,40,11.8243,1.48027
SulfideAcetate,40,12.8097,1.17818
SulfideAcetate,40,13.7951,1.00942
SulfideAcetate,40,14.7804,0.895838
SulfideAcetate,40,15.7658,0.819651
SulfideAcetate,40,16.7512,0.739052
SulfideAcetate,40,17.7365,0.622656
SulfideAcetate,40,18.7219,0.561995
SulfideAcetate,40,19.7072,0.467108
SulfideAcetate,40,20.6926,0.387077
SulfideAcetate,40,21.678,0.339698
SulfideAcetate,40,22.6633,0.335262
SulfideAcetate,40,23.6487,0.34741
SulfideAcetate,40,24.634,0.369023
SulfideAcetate,40,25.6194,0.393422
SulfideAcetate,40,26.6048,0.448177
SulfideAcetate,40,27.5901,0.483924
SulfideAcetate,40,28.5755,0.511933
SulfideAcetate,40,29.5609,0.508348
SulfideAcetate,40,30.5462,0.491403
SulfideAcetate,40,31.5316,0.462208
SulfideAcetate,40,32.5169,0.429066
SulfideAcetate,40,33.5023,0.385323
SulfideAcetate,40,34.4877,0.351124
SulfideAcetate,40,35.473,0.300753
SulfideAcetate,40,36.4584,0.247004
SulfideAcetate,40,37.4437,0.187013
SulfideAcetate,40,38.4291,0.141672
SulfideAcetate,40,39.4145,0.0937001
SulfideAcetate,41,0,0
SulfideAcetate,41,1.27903,0.0236418
SulfideAcetate,41,2.55807,0.0331725
SulfideAcetate,41,3.8371,0.0397444
SulfideAcetate,41,5.11614,0.0476535
SulfideAcetate,41,6.39517,0.0598585
SulfideAcetate,41,7.6742,0.122164
SulfideAcetate,41,8.95324,1.68173
SulfideAcetate,41,10.2323,8.08488
SulfideAcetate,41,11.5113,14.4897
SulfideAcetate,41,12.7903,16.3455
SulfideAcetate,41,14.0694,14.6393
SulfideAcetate,41,15.3484,14.5342
SulfideAcetate,41,16.6274,14.8777
SulfideAcetate,41,17.9065,11.2702
SulfideAcetate,41,19.1855,3.08374
SulfideAcetate,41,20.4645,0.283588
SulfideAcetate,41,21.7436,0.052177
SulfideAcetate,41,23.0226,0.0407117
SulfideAcetate,41,24.3016,0.0380943
SulfideAcetate,41,25.5807,0.0385495
SulfideAcetate,41,26.8597,0.0337984
SulfideAcetate,41,28.1387,0.0285636
SulfideAcetate,41,29.4178,0.0246091
SulfideAcetate,41,30.6968,0.0218495
SulfideAcetate,41,31.9758,0.0188338
SulfideAcetate,41,33.2549,0.0172975
SulfideAcetate,41,34.5339,0.0162164
SulfideAcetate,41,35.8129,0.0122619
SulfideAcetate,41,37.092,0.0110101
SulfideAcetate,41,38.371,0.0090186
SulfideAcetate,41,39.65,0.00657192
SulfideAcetate,41,40.9291,0.00429593
SulfideAcetate,41,42.2081,0.00315793
SulfideAcetate,41,43.4872,0.00270274
SulfideAcetate,41,44.7662,0.00190614
SulfideAcetate,41,46.0452,0.000910395
SulfideAcetate,41,47.3243,0.000597447
SulfideAcetate,41,48.6033,8.53E-05
SulfideAcetate,41,49.8823,0
SulfideAcetate,41,51.1614,0
SulfideAcetate,42,0,0
SulfideAcetate,42,0.903847,0.0733647
SulfideAcetate,42,1.80769,0.235044
SulfideAcetate,42,2.71154,1.24494
SulfideAcetate,42,3.61539,7.00231
SulfideAcetate,42,4.51923,12.2052
SulfideAcetate,42,5.42308,13.4179
SulfideAcetate,42,6.32693,12.4619
SulfideAcetate,42,7.23077,9.66424
SulfideAcetate,42,8.13462,7.12645
SulfideAcetate,42,9.03847,5.32426
SulfideAcetate,42,9.94231,4.2992
SulfideAcetate,42,10.8462,3.79288
SulfideAcetate,42,11.75,3.42598
SulfideAcetate,42,12.6539,3.08823
SulfideAcetate,42,13.5577,2.77642
SulfideAcetate,42,14.4615,2.43729
SulfideAcetate,42,15.3654,2.16402
SulfideAcetate,42,16.2692,1.88032
SulfideAcetate,42,17.1731,1.49004
SulfideAcetate,42,18.0769,1.16862
SulfideAcetate,42,18.9808,0.871305
SulfideAcetate,42,19.8846,0.694118
SulfideAcetate,42,20.7885,0.582023
SulfideAcetate,42,21.6923,0.489346
SulfideAcetate,42,22.5962,0.422179
SulfideAcetate,42,23.5,0.356369
SulfideAcetate,42,24.4039,0.283404
SulfideAcetate,42,25.3077,0.218019
SulfideAcetate,42,26.2116,0.147554
SulfideAcetate,42,27.1154,0.0946186
SulfideAcetate,42,28.0193,0.0777804
SulfideAcetate,42,28.9231,0.0728327
SulfideAcetate,42,29.8269,0.0649855
SulfideAcetate,42,30.7308,0.0608091
SulfideAcetate,42,31.6346,0.0533344
SulfideAcetate,42,32.5385,0.0485462
SulfideAcetate,42,33.4423,0.04703
SulfideAcetate,42,34.3462,0.0537068
SulfideAcetate,42,35.25,0.0503285
SulfideAcetate,42,36.1539,0.0324528
MediaControls,43,0,0
MediaControls,43,1.5244,8.95156
MediaControls,43,3.0488,10.1985
MediaControls,43,4.5732,11.9086
MediaControls,43,6.0976,11.0211
MediaControls,43,7.622,8.99607
MediaControls,43,9.1464,8.00127
MediaControls,43,10.6708,6.82178
MediaControls,43,12.1952,5.39289
MediaControls,43,13.7196,4.83162
MediaControls,43,15.244,4.22445
MediaControls,43,16.7684,3.4243
MediaControls,43,18.2928,3.03998
MediaControls,43,19.8172,2.55889
MediaControls,43,21.3416,1.96914
MediaControls,43,22.866,1.70676
MediaControls,43,24.3904,1.35811
MediaControls,43,25.9148,0.995079
MediaControls,43,27.4392,0.847711
MediaControls,43,28.9636,0.685689
MediaControls,43,30.488,0.490765
MediaControls,43,32.0124,0.458416
MediaControls,43,33.5368,0.325979
MediaControls,43,35.0612,0.286994
MediaControls,43,36.5856,0.237779
MediaControls,43,38.11,0.181376
MediaControls,43,39.6344,0.165063
MediaControls,43,41.1588,0.141285
MediaControls,43,42.6832,0.110042
MediaControls,43,44.2076,0.089029
MediaControls,43,45.732,0.0851582
MediaControls,43,47.2564,0.0666335
MediaControls,43,48.7808,0.0638686
MediaControls,43,50.3052,0.055021
MediaControls,43,51.8296,0.0481088
MediaControls,43,53.354,0.0467264
MediaControls,43,54.8784,0.0450675
MediaControls,43,56.4028,0.0423026
MediaControls,43,57.9272,0.0580624
MediaControls,43,59.4516,0.043685
MediaControls,43,60.976,0.0240544
MediaControls,44,0,0
MediaControls,44,0.534172,0.0252437
MediaControls,44,1.06834,0.207297
MediaControls,44,1.60252,1.22713
MediaControls,44,2.13669,4.35285
MediaControls,44,2.67086,8.59385
MediaControls,44,3.20503,10.3168
MediaControls,44,3.73921,9.58802
MediaControls,44,4.27338,8.28146
MediaControls,44,4.80755,7.19234
MediaControls,44,5.34172,6.19926
MediaControls,44,5.8759,5.09769
MediaControls,44,6.41007,4.28234
MediaControls,44,6.94424,3.64329
MediaControls,44,7.47841,3.19233
MediaControls,44,8.01258,2.85659
MediaControls,44,8.54676,2.60739
MediaControls,44,9.08093,2.34862
MediaControls,44,9.6151,2.12805
MediaControls,44,10.1493,1.96992
MediaControls,44,10.6834,1.80928
MediaControls,44,11.2176,1.6319
MediaControls,44,11.7518,1.48438
MediaControls,44,12.286,1.32007
MediaControls,44,12.8201,1.19739
MediaControls,44,13.3543,1.11285
MediaControls,44,13.8885,1.01528
MediaControls,44,14.4227,0.928964
MediaControls,44,14.9568,0.855334
MediaControls,44,15.491,0.779497
MediaControls,44,16.0252,0.701957
MediaControls,44,16.5593,0.618884
MediaControls,44,17.0935,0.531608
MediaControls,44,17.6277,0.451381
MediaControls,44,18.1619,0.368441
MediaControls,44,18.696,0.307926
MediaControls,44,19.2302,0.240361
MediaControls,44,19.7644,0.185192
MediaControls,44,20.2985,0.145584
MediaControls,44,20.8327,0.114222
MediaControls,44,21.3669,0.0871161
MediaControls,45,0,0
MediaControls,45,0.778635,0.902928
MediaControls,45,1.55727,3.90555
MediaControls,45,2.3359,7.33388
MediaControls,45,3.11454,9.67049
MediaControls,45,3.89317,9.70742
MediaControls,45,4.67181,9.20727
MediaControls,45,5.45044,8.23226
MediaControls,45,6.22908,7.52289
MediaControls,45,7.00771,6.47916
MediaControls,45,7.78635,5.33184
MediaControls,45,8.56498,4.65277
MediaControls,45,9.34362,3.99557
MediaControls,45,10.1223,3.56831
MediaControls,45,10.9009,3.22781
MediaControls,45,11.6795,2.81881
MediaControls,45,12.4582,2.33589
MediaControls,45,13.2368,1.96184
MediaControls,45,14.0154,1.51131
MediaControls,45,14.7941,1.19136
MediaControls,45,15.5727,0.962251
MediaControls,45,16.3513,0.818593
MediaControls,45,17.13,0.695324
MediaControls,45,17.9086,0.621095
MediaControls,45,18.6872,0.54588
MediaControls,45,19.4659,0.464703
MediaControls,45,20.2445,0.385825
MediaControls,45,21.0231,0.321929
MediaControls,45,21.8018,0.274102
MediaControls,45,22.5804,0.225416
MediaControls,45,23.359,0.193885
MediaControls,45,24.1377,0.162961
MediaControls,45,24.9163,0.147018
MediaControls,45,25.695,0.124381
MediaControls,45,26.4736,0.10619
MediaControls,45,27.2522,0.0908284
MediaControls,45,28.0309,0.0835268
MediaControls,45,28.8095,0.0758714
MediaControls,45,29.5881,0.0653106
MediaControls,45,30.3668,0.0495451
MediaControls,45,31.1454,0.0274633
MediaControls,46,0,0
MediaControls,46,0.346711,0.0385695
MediaControls,46,0.693421,0.059907
MediaControls,46,1.04013,0.107838
MediaControls,46,1.38684,0.203935
MediaControls,46,1.73355,0.411243
MediaControls,46,2.08026,0.860506
MediaControls,46,2.42697,1.74572
MediaControls,46,2.77368,3.29099
MediaControls,46,3.1204,5.41163
MediaControls,46,3.46711,8.11854
MediaControls,46,3.81382,10.3982
MediaControls,46,4.16053,11.7244
MediaControls,46,4.50724,11.8268
MediaControls,46,4.85395,10.6529
MediaControls,46,5.20066,8.59052
MediaControls,46,5.54737,6.39007
MediaControls,46,5.89408,4.52783
MediaControls,46,6.24079,3.3646
MediaControls,46,6.5875,2.51319
MediaControls,46,6.93421,1.89744
MediaControls,46,7.28092,1.49088
MediaControls,46,7.62763,1.18423
MediaControls,46,7.97434,0.960839
MediaControls,46,8.32105,0.770685
MediaControls,46,8.66777,0.608824
MediaControls,46,9.01448,0.507261
MediaControls,46,9.36119,0.411897
MediaControls,46,9.7079,0.332692
MediaControls,46,10.0546,0.265568
MediaControls,46,10.4013,0.223703
MediaControls,46,10.748,0.187801
MediaControls,46,11.0947,0.155769
MediaControls,46,11.4415,0.134876
MediaControls,46,11.7882,0.122978
MediaControls,46,12.1349,0.108309
MediaControls,46,12.4816,0.0979013
MediaControls,46,12.8283,0.0880432
MediaControls,46,13.175,0.0798847
MediaControls,46,13.5217,0.0760408
MediaControls,46,13.8684,0.0559324
MediaControls,47,0,0
MediaControls,47,0.258929,0.0102853
MediaControls,47,0.517858,0.014172
MediaControls,47,0.776788,0.0230031
MediaControls,47,1.03572,0.0330239
MediaControls,47,1.29465,0.0551016
MediaControls,47,1.55358,0.093916
MediaControls,47,1.8125,0.190846
MediaControls,47,2.07143,0.391687
MediaControls,47,2.33036,0.770682
MediaControls,47,2.58929,1.51857
MediaControls,47,2.84822,2.59861
MediaControls,47,3.10715,4.14425
MediaControls,47,3.36608,6.11829
MediaControls,47,3.62501,7.87509
MediaControls,47,3.88394,9.51206
MediaControls,47,4.14287,10.0119
MediaControls,47,4.4018,9.801
MediaControls,47,4.66073,9.1116
MediaControls,47,4.91965,7.60474
MediaControls,47,5.17858,6.26477
MediaControls,47,5.43751,4.77224
MediaControls,47,5.69644,3.66071
MediaControls,47,5.95537,2.87092
MediaControls,47,6.2143,2.21385
MediaControls,47,6.47323,1.81592
MediaControls,47,6.73216,1.48946
MediaControls,47,6.99109,1.241
MediaControls,47,7.25002,1.07411
MediaControls,47,7.50895,0.876073
MediaControls,47,7.76788,0.747018
MediaControls,47,8.02681,0.601279
MediaControls,47,8.28573,0.497871
MediaControls,47,8.54466,0.425663
MediaControls,47,8.80359,0.348166
MediaControls,47,9.06252,0.309405
MediaControls,47,9.32145,0.252611
MediaControls,47,9.58038,0.224452
MediaControls,47,9.83931,0.195077
MediaControls,47,10.0982,0.146585
MediaControls,47,10.3572,0.0929377
MediaControls,48,0,0
MediaControls,48,0.180874,0.0182235
MediaControls,48,0.361747,0.0345501
MediaControls,48,0.542621,0.0654251
MediaControls,48,0.723494,0.133966
MediaControls,48,0.904368,0.276689
MediaControls,48,1.08524,0.518845
MediaControls,48,1.26611,0.962102
MediaControls,48,1.44699,1.7353
MediaControls,48,1.62786,2.6919
MediaControls,48,1.80874,4.02553
MediaControls,48,1.98961,5.77766
MediaControls,48,2.17048,7.17584
MediaControls,48,2.35136,8.55381
MediaControls,48,2.53223,9.8385
MediaControls,48,2.7131,9.88159
MediaControls,48,2.89398,9.58827
MediaControls,48,3.07485,9.00659
MediaControls,48,3.25572,7.42101
MediaControls,48,3.4366,6.09788
MediaControls,48,3.61747,4.43229
MediaControls,48,3.79834,3.18999
MediaControls,48,3.97922,2.25932
MediaControls,48,4.16009,1.46748
MediaControls,48,4.34097,0.996636
MediaControls,48,4.52184,0.719947
MediaControls,48,4.70271,0.510614
MediaControls,48,4.88359,0.402323
MediaControls,48,5.06446,0.348685
MediaControls,48,5.24533,0.283548
MediaControls,48,5.42621,0.246237
MediaControls,48,5.60708,0.215921
MediaControls,48,5.78795,0.184623
MediaControls,48,5.96883,0.162995
MediaControls,48,6.1497,0.150547
MediaControls,48,6.33057,0.128615
MediaControls,48,6.51145,0.116336
MediaControls,48,6.69232,0.109629
MediaControls,48,6.8732,0.0972654
MediaControls,48,7.05407,0.0903892
MediaControls,48,7.23494,0.0805153
MediaControls,49,0,0
MediaControls,49,0.502687,6.08779
MediaControls,49,1.00537,8.35519
MediaControls,49,1.50806,9.58998
MediaControls,49,2.01075,10.3244
MediaControls,49,2.51343,10.8251
MediaControls,49,3.01612,10.7194
MediaControls,49,3.51881,9.30917
MediaControls,49,4.02149,7.3272
MediaControls,49,4.52418,5.57296
MediaControls,49,5.02687,4.40094
MediaControls,49,5.52955,3.38372
MediaControls,49,6.03224,2.58487
MediaControls,49,6.53493,1.99918
MediaControls,49,7.03761,1.56036
MediaControls,49,7.5403,1.26316
MediaControls,49,8.04299,1.04959
MediaControls,49,8.54567,0.894122
MediaControls,49,9.04836,0.749727
MediaControls,49,9.55105,0.665507
MediaControls,49,10.0537,0.583346
MediaControls,49,10.5564,0.503953
MediaControls,49,11.0591,0.413966
MediaControls,49,11.5618,0.342523
MediaControls,49,12.0645,0.278905
MediaControls,49,12.5672,0.216565
MediaControls,49,13.0699,0.173142
MediaControls,49,13.5725,0.145566
MediaControls,49,14.0752,0.121858
MediaControls,49,14.5779,0.0992503
MediaControls,49,15.0806,0.0797835
MediaControls,49,15.5833,0.0614525
MediaControls,49,16.086,0.0533073
MediaControls,49,16.5887,0.0464931
MediaControls,49,17.0913,0.0431924
MediaControls,49,17.594,0.0371057
MediaControls,49,18.0967,0.0334857
MediaControls,49,18.5994,0.029351
MediaControls,49,19.1021,0.0279668
MediaControls,49,19.6048,0.0240451
MediaControls,49,20.1075,0.0221463
MediaControls,50,0,0
MediaControls,50,1.32034,0.000106989
MediaControls,50,2.64068,5.35E-05
MediaControls,50,3.96102,8.02E-05
MediaControls,50,5.28136,8.02E-05
MediaControls,50,6.6017,8.02E-05
MediaControls,50,7.92204,0.00029422
MediaControls,50,9.24239,0.000213978
MediaControls,50,10.5627,0.000401208
MediaControls,50,11.8831,0.00112338
MediaControls,50,13.2034,0.00139086
MediaControls,50,14.5237,0.00235376
MediaControls,50,15.8441,0.0091743
MediaControls,50,17.1644,0.181908
MediaControls,50,18.4848,3.23272
MediaControls,50,19.8051,10.0612
MediaControls,50,21.1255,12.6706
MediaControls,50,22.4458,13.6569
MediaControls,50,23.7661,13.7662
MediaControls,50,25.0865,13.0902
MediaControls,50,26.4068,10.9261
MediaControls,50,27.7272,7.88428
MediaControls,50,29.0475,4.72212
MediaControls,50,30.3678,2.95776
MediaControls,50,31.6882,2.21751
MediaControls,50,33.0085,1.67601
MediaControls,50,34.3289,1.13197
MediaControls,50,35.6492,0.718591
MediaControls,50,36.9695,0.47701
MediaControls,50,38.2899,0.297215
MediaControls,50,39.6102,0.181507
MediaControls,50,40.9306,0.0869285
MediaControls,50,42.2509,0.0298232
MediaControls,50,43.5712,0.0105652
MediaControls,50,44.8916,0.00379811
MediaControls,50,46.2119,0.00216653
MediaControls,50,47.5323,0.00101639
MediaControls,50,48.8526,0.000374461
MediaControls,50,50.173,8.02E-05
MediaControls,50,51.4933,2.67E-05
MediaControls,50,52.8136,0
MediaControls,51,0,0
MediaControls,51,0.456974,0.0200259
MediaControls,51,0.913948,0.0355289
MediaControls,51,1.37092,0.0612491
MediaControls,51,1.8279,0.107813
MediaControls,51,2.28487,0.236904
MediaControls,51,2.74184,0.890428
MediaControls,51,3.19882,3.5382
MediaControls,51,3.65579,9.32502
MediaControls,51,4.11277,15.8786
MediaControls,51,4.56974,20.0469
MediaControls,51,5.02671,20.0119
MediaControls,51,5.48369,15.8223
MediaControls,51,5.94066,9.06313
MediaControls,51,6.39763,3.47995
MediaControls,51,6.85461,1.01903
MediaControls,51,7.31158,0.292541
MediaControls,51,7.76856,0.0971049
MediaControls,51,8.22553,0.0392888
MediaControls,51,8.6825,0.0185818
MediaControls,51,9.13948,0.00822831
MediaControls,51,9.59645,0.00392343
MediaControls,51,10.0534,0.00174375
MediaControls,51,10.5104,0.000735644
MediaControls,51,10.9674,0.000326953
MediaControls,51,11.4243,8.17E-05
MediaControls,51,11.8813,0.000163476
MediaControls,51,12.3383,5.45E-05
MediaControls,51,12.7953,0.000108984
MediaControls,51,13.2522,2.72E-05
MediaControls,51,13.7092,0
MediaControls,51,14.1662,2.72E-05
MediaControls,51,14.6232,5.45E-05
MediaControls,51,15.0801,0
MediaControls,51,15.5371,2.72E-05
MediaControls,51,15.9941,0
MediaControls,51,16.4511,0
MediaControls,51,16.908,2.72E-05
MediaControls,51,17.365,0
MediaControls,51,17.822,0
MediaControls,51,18.279,0
MediaControls,52,0,0
MediaControls,52,0.724865,0.00602139
MediaControls,52,1.44973,0.011317
MediaControls,52,2.17459,0.0197308
MediaControls,52,2.89946,0.028736
MediaControls,52,3.62432,0.045026
MediaControls,52,4.34919,0.121906
MediaControls,52,5.07405,0.809716
MediaControls,52,5.79892,3.65332
MediaControls,52,6.52378,9.59399
MediaControls,52,7.24865,18.535
MediaControls,52,7.97351,22.5882
MediaControls,52,8.69838,21.7051
MediaControls,52,9.42324,13.4925
MediaControls,52,10.1481,4.30645
MediaControls,52,10.873,1.72752
MediaControls,52,11.5978,1.07683
MediaControls,52,12.3227,0.668402
MediaControls,52,13.0476,0.449266
MediaControls,52,13.7724,0.325585
MediaControls,52,14.4973,0.259458
MediaControls,52,15.2222,0.192765
MediaControls,52,15.947,0.15325
MediaControls,52,16.6719,0.117632
MediaControls,52,17.3968,0.0714772
MediaControls,52,18.1216,0.0262361
MediaControls,52,18.8465,0.00733857
MediaControls,52,19.5714,0.00220426
MediaControls,52,20.2962,0.0014247
MediaControls,52,21.0211,0.00112901
MediaControls,52,21.7459,0.000645149
MediaControls,52,22.4708,0.0004301
MediaControls,52,23.1957,0.000403218
MediaControls,52,23.9205,0.000241931
MediaControls,52,24.6454,0.000268812
MediaControls,52,25.3703,0.00021505
MediaControls,52,26.0951,0.000161287
MediaControls,52,26.82,8.06E-05
MediaControls,52,27.5449,8.06E-05
MediaControls,52,28.2697,0
MediaControls,52,28.9946,2.69E-05
MediaControls,53,0,0
MediaControls,53,0.745794,0.0130015
MediaControls,53,1.49159,0.0579131
MediaControls,53,2.23738,0.299036
MediaControls,53,2.98318,1.32316
MediaControls,53,3.72897,3.68606
MediaControls,53,4.47476,6.40414
MediaControls,53,5.22056,8.37831
MediaControls,53,5.96635,9.08193
MediaControls,53,6.71215,8.9866
MediaControls,53,7.45794,8.60106
MediaControls,53,8.20373,7.66766
MediaControls,53,8.94953,6.6206
MediaControls,53,9.69532,5.60114
MediaControls,53,10.4411,4.77891
MediaControls,53,11.1869,4.01629
MediaControls,53,11.9327,3.42569
MediaControls,53,12.6785,3.00214
MediaControls,53,13.4243,2.55365
MediaControls,53,14.1701,2.15894
MediaControls,53,14.9159,1.86175
MediaControls,53,15.6617,1.60416
MediaControls,53,16.4075,1.4333
MediaControls,53,17.1533,1.29725
MediaControls,53,17.8991,1.17023
MediaControls,53,18.6448,1.03403
MediaControls,53,19.3906,0.949301
MediaControls,53,20.1364,0.868666
MediaControls,53,20.8822,0.756778
MediaControls,53,21.628,0.655047
MediaControls,53,22.3738,0.536908
MediaControls,53,23.1196,0.414424
MediaControls,53,23.8654,0.293847
MediaControls,53,24.6112,0.204118
MediaControls,53,25.357,0.139329
MediaControls,53,26.1028,0.0813847
MediaControls,53,26.8486,0.0312225
MediaControls,53,27.5944,0.00968865
MediaControls,53,28.3402,0.00193773
MediaControls,53,29.086,0.000343791
MediaControls,53,29.8318,3.13E-05
